added_time,address,area,avenue,crawl_time,fang_subway_ex,floor,house_orientation,housing_units,img_url,info,location,rent,result_kanfang,title
2017.09.02,"
                                    ",78,虹莘新村,1505316935.3925009,距离12号线虹莘路站553米,低区/6层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170625/a41db7c4-9d21-477f-8225-09db88310ee2.jpg_600x450.jpg,,闵行,4500,6,实地看房，好房待租，上下楼方便，地铁沿线
2017.09.02,"
                                    ",110,中远两湾城,1505316935.402715,距离3号线中潭路站425米,高区/30层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/92abb051-a30c-422c-bf82-25ef266ce126.jpg_600x450.jpg,,普陀,10500,7,中远两湾城，光线棒，人气房源，有钥匙方便看
2017.09.02,"
                                    ",90,公安住宅小区,1505316935.4116979,距离4号线宜山路站602米,高区/31层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160916/cbb52d2d-960e-473f-a31e-aff8866963ea.jpg_600x450.jpg,,徐汇,8000,8,光线棒，2室2厅，近地铁，钥匙在店
2017.09.02,"
                                    ",70,平吉一村,1505316935.42146,距离12号线虹莘路站803米,高区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170904/8bad1a5a-1a26-4f67-99c7-eb234f8609bb.jpg_600x450.jpg,,闵行,4800,4,平吉一村，近地铁，实地看房，链家房源
2017.09.02,"
                                    ",53,华山花苑,1505316935.433066,距离11号线交通大学站230米,低区/24层,朝西北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170902/7b68812f-0c30-4b78-9f34-b52dc86f0b62.jpg_600x450.jpg,,长宁,6800,7,华山花苑，人气房源，交通方便，有钥匙
2017.08.12,"
                                    ",147,宏润花园,1505316935.4447758,距离3号线漕溪路站249米,低区/35层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150307/d5d09e36-6517-4e2e-903a-87bf25f93679.jpg_600x450.jpg,,徐汇,15000,7,人气房源，附近有地铁，钥匙在店，3室2厅
2017.09.01,"
                                    ",77,高乐小区,1505316935.453282,距离9号线松江体育中心站330米,高区/6层,朝南北,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170507/1c574434-769d-475f-88ac-fa81ba382dc1.jpg_600x450.jpg,,松江,3200,2,高乐小区，高区阳光房，附近有地铁，适合自住
2017.09.02,"
                                    ",54,锦泰苑（徐汇）,1505316935.4632561,距离1号线锦江乐园站329米,中区/6层,朝南北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/ac40179f-b54d-4033-a7e7-d9e4a4366f78.jpg_600x450.jpg,,徐汇,4700,0,锦泰苑，好房好心情，有钥匙，南北户型
2017.09.04,"
                                    ",42,天钥桥路394弄,1505316935.472834,距离4号线上海体育场站289米,低区/4层,暂无数据,2室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170911/c17fb216-a0ec-498f-8cc4-ea3af0339324.jpg_600x450.jpg,,徐汇,6000,1,有钥匙方便看，地铁沿线，低楼层，精致户型
2016.10.19,"
                                    ",116,静安四季苑,1505316935.4859169,距离13号线南京西路站231米,低区/37层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170731/3af0a197-c265-4e7d-b871-48a887248cac.jpg_600x450.jpg,,静安,21500,11,附近有地铁，最近看房多，好房好心情，有钥匙方便看
2016.11.14,"
                                    ",102,普善新苑,1505316935.496274,距离1号线中山北路站539米,中区/24层,朝西南,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161114/26a1bd9e-4a73-41a2-9508-c3177c49d2d9.jpg_600x450.jpg,,闸北,7000,11,好房待租，光线充足，多次带看，钥匙房
2016.12.21,"
                                    ",42,斜土路1674弄,1505316935.504629,距离4号线东安路站505米,中区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161222/4d7cb988-aff7-478f-bc59-fadb87d8af02.jpg_600x450.jpg,,徐汇,6500,20,斜土路1674弄，链家有钥匙，一链倾城，人气房源
2017.09.04,"
                                    ",59,桃林一小区,1505316935.514976,距离9号线杨高中路站514米,中区/7层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150513/636075d0-49c3-4da2-9498-8519b9890544.jpg_600x450.jpg,,浦东,6500,5,桃林一小区，简约二室，好房待租，附近有地铁
2017.09.04,"
                                    ",70,精文城上城,1505316935.524595,距离1号线上海火车站站626米,低区/18层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170904/9f91097d-00b7-4dd9-ac6a-77cc3edc3623.jpg_600x450.jpg,,闸北,7200,9,放心好房，实地看房，一室小户型，生活很便利
2017.09.05,"
                                    ",35,大木小区,1505316935.536258,距离9号线嘉善路站396米,中区/6层,朝南,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170906/db7be625-35ba-46c2-b5e9-418caa31418f.jpg_600x450.jpg,,徐汇,5500,5,有钥匙，实地看房，上门实勘，放心好房
2017.09.05,"
                                    ",71,北高大楼,1505316935.548107,距离6号线浦电路站754米,高区/17层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170426/5959099f-29ed-4d7f-8937-704efedfa7c7.jpg_600x450.jpg,,浦东,8500,4,北高大楼，人气房源，看房有钥匙，高区景观房
2017.09.05,"
                                    ",69,久阳滨江公寓,1505316935.556297,距离9号线商城路站863米,中区/25层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161010/d955d789-637e-40f3-9e6e-a516c604ebd1.jpg_600x450.jpg,,浦东,9000,5,一链倾城，好楼层，温馨之家，有钥匙方便看
2017.09.05,"
                                    ",47,蓝朝部落,1505316935.567384,距离13号线隆德路站622米,高区/32层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170905/a13423e0-c9b0-4614-bb8f-ea1f83716d3e.jpg_600x450.jpg,,静安,5000,4,高区景观房，有爱有家，附近有地铁，钥匙在链家
2017.09.05,"
                                    ",48,恒大华城梅山苑,1505316935.57922,距离8号线杨思站573米,高区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170905/34830cbf-efe8-47fa-881d-01322b61b0eb.jpg_600x450.jpg,,浦东,4100,9,交通方便，1室1厅1卫，好房好心情，钥匙房
2017.09.05,"
                                    ",108,静安新城（七区）,1505316935.709218,距离9号线合川路站825米,中区/11层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170905/95a7a76a-e691-4548-a964-160bfb687fb9.jpg_600x450.jpg,,闵行,10500,5,有钥匙，房型正气，光线充足，人气房源
2017.09.05,"
                                    ",28,长白三村,1505316935.7207801,距离8号线延吉中路站468米,中区/5层,朝北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170405/4079f8e9-f005-46e8-9484-36981bcde18d.jpg_600x450.jpg,,杨浦,3000,3,长白三村，人气房源，温馨一室，看房有钥匙
2017.09.05,"
                                    ",36,宝山路499弄,1505316935.729839,距离3号线东宝兴路站312米,中区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170228/956e2f36-61b6-4f7a-887c-0b63c947b497.jpg_600x450.jpg,,闸北,4200,8,宝山路499弄，一链倾城，高清实拍，1室1厅
2017.09.05,"
                                    ",63,银都新村（1至7区）,1505316935.7394738,距离5号线银都路站869米,高区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170818/444cd90a-79ae-4189-b287-19be865ea203.jpg_600x450.jpg,,闵行,3800,3,银都新村，真实在租，近地铁，实地看房
2017.09.05,"
                                    ",33,宁阳小区,1505316935.749038,距离4号线塘桥站387米,中区/6层,朝南,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170907/45b8693b-f8f2-4c9b-81e7-0026ae339dc9.jpg_600x450.jpg,,浦东,4800,4,宁阳小区，交通便利，钥匙在链家，温馨一室
2017.09.05,"
                                    ",53,华纺小区,1505316935.759296,距离13号线武宁路站219米,低区/6层,暂无数据,2室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170820/e092f24a-9853-447a-88b6-4df0bc44cade.jpg_600x450.jpg,,静安,6800,6,人气房源，近地铁，钥匙房，低区出入方便
2017.09.06,"
                                    ",43,金杨新村三街坊,1505316935.768787,距离6号线云山路站493米,高区/7层,朝南北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170906/e0bff1cd-a0d3-4e80-9558-7af4cfa693c1.jpg_600x450.jpg,,浦东,3800,4,链家房源，房型正气，实地看房，一室小户型
2017.09.06,"
                                    ",37,长宁路1600弄,1505316935.780545,距离3号线中山公园站712米,中区/7层,暂无数据,1室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160301/93c75848-0f5c-41ba-b38f-089fab611d26.jpg_600x450.jpg,,长宁,4200,8,长宁路1600弄，1室2厅，生活很便利，人气房源
2017.09.03,"
                                    ",44,金杨四街坊,1505316935.790986,距离6号线云山路站805米,低区/7层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150830/c2cfa40a-62f3-4ade-b478-7f5d30a86232.jpg_600x450.jpg,,浦东,3700,10,小户型，放心好房，低区出入方便，实地看房
2017.09.03,"
                                    ",96,阳城贵都,1505316935.80072,距离7号线行知路站403米,中区/11层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170609/7dc80f97-861a-494f-97a1-69968732a151.jpg_600x450.jpg,,闸北,8200,6,链家好房，生活很便利，上门实拍，空气清新
2017.09.03,"
                                    ",66,恒阳花苑,1505316935.809834,距离8号线鞍山新村站426米,中区/28层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/139338eb-1a8e-47c6-bd0d-b00395d8f9ff.jpg_600x450.jpg,,杨浦,6300,4,恒阳花苑，2室1厅，光线充足，人气房源
2017.09.03,"
                                    ",86,华丽家园,1505316935.8204942,距离5号线春申路站922米,中区/6层,朝南北,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160731/e17e33c8-70f7-4ec3-b139-fa4cd8520d8a.jpg_600x450.jpg,,闵行,5800,3,交通方便，南北通透，有钥匙方便看，高清照片
2017.09.03,"
                                    ",61,世博家园十一街坊,1505316935.831318,距离8号线联航路站703米,中区/11层,朝南北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160109/dffc81c1-70b7-4dce-b2e4-82003d7c6fc1.jpg_600x450.jpg,,闵行,3800,4,高清实拍，近地铁，南北通，链家好房
2017.09.04,"
                                    ",69,久阳滨江公寓,1505316935.843483,距离9号线商城路站863米,中区/25层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170904/111390a3-bdad-40e7-b42d-2a5430be47dc.jpg_600x450.jpg,,浦东,9500,9,1室1厅，人气房源，光线充足，如您所见
2017.09.04,"
                                    ",67,黄山始信苑,1505316935.968577,距离6号线云山路站484米,低区/5层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170904/8fd5d26a-75c1-47da-8d56-09ba62ea41b9.jpg_600x450.jpg,,浦东,5500,7,低区出入方便，高清大图，交通方便，人气房源
2017.09.04,"
                                    ",64,平江盛世家园,1505316935.98013,距离3号线中潭路站670米,低区/24层,朝东北,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170904/411f28d5-5ff1-4914-bad6-7c63485fb96b.jpg_600x450.jpg,,普陀,5500,3,平江盛世家园，有钥匙方便看，享受好房，交通方便
2017.09.04,"
                                    ",41,泉东（二）小区,1505316935.991931,距离9号线商城路站639米,低区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160524/c5e3f22c-55db-434b-926a-c577867a5a2c.jpg_600x450.jpg,,浦东,6500,4,高清大图，生活很便利，人气房源，上下楼方便
2017.09.02,"
                                    ",70,静安新城（三区）,1505316936.000889,距离9号线合川路站647米,中区/8层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160510/d73e51da-b80e-4974-9f81-f22525e34acf.jpg_600x450.jpg,,闵行,5000,8,静安新城，看房方便，放心好房，精致户型
2017.09.03,"
                                    ",69,茅台花苑,1505316936.010535,距离2号线威宁路站710米,高区/26层,朝东南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/bf286d5d-da70-4e3a-8e73-32851878282e.jpg_600x450.jpg,,长宁,6900,5,人气房源，两室户，交通便利，享受好房
2017.09.03,"
                                    ",29,泗东新村,1505316936.020482,距离3号线淞滨路站740米,中区/5层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161118/bf79448d-05a2-4119-a557-79e5fa9e2ba8.jpg_600x450.jpg,,宝山,2500,5,生活很便利，光线充足，上门实拍，实地看房
2017.09.03,"
                                    ",48,潍坊九村,1505316936.032161,距离6号线浦电路站540米,中区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170904/a58d9240-5233-4991-9825-63fcf751a5fe.jpg_600x450.jpg,,浦东,4800,5,空气清新，看房有钥匙，出行方便，好房待租
2017.09.03,"
                                    ",94,明日新苑,1505316936.043309,距离13号线丰庄站727米,高区/6层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/f2d398cc-cbd1-4248-9dff-6e62b2f00494.jpg_600x450.jpg,,嘉定,6500,4,视野开阔，交通便利，适合自住，看房有钥匙
2017.09.03,"
                                    ",48,新江大楼,1505316936.0515032,距离13号线南京西路站807米,中区/12层,朝西南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170906/4077fd27-1f40-4900-996d-c5d2decbd527.jpg_600x450.jpg,,静安,6500,4,新江大楼，好房待租，温馨一室，钥匙在链家
2017.09.03,"
                                    ",75,水岸金桥苑,1505316936.061606,距离13号线金运路站683米,低区/13层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170717/1beefeb2-9b1f-4948-82ae-8eb4ed468a1b.jpg_600x450.jpg,,嘉定,3300,5,两室户，实地看房，有钥匙房源，如您所见
2017.09.03,"
                                    ",40,浦三小区,1505316936.071428,距离6号线博兴路站379米,高区/6层,暂无数据,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161204/f8a2ae0d-7de4-4895-9a7d-92f22b8a9c8b.jpg_600x450.jpg,,浦东,3500,4,浦三小区，高清照片，闹中取静，出行方便
2017.09.03,"
                                    ",64,宛轻公寓,1505316936.0838232,距离4号线东安路站696米,中区/13层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170909/14063bd5-5ba8-4424-a61c-a6b5f3bb254f.jpg_600x450.jpg,,徐汇,8500,5,宛轻公寓，2室1厅，钥匙房，空气清新
2017.09.03,"
                                    ",70,东方御花园,1505316936.095607,距离1号线外环路站955米,低区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170424/78cb049e-875b-4acf-b752-eae668854e4a.jpg_600x450.jpg,,闵行,5000,8,链家有钥匙，近地铁，好房好心情，实地看房
,"
                                    ",66,恒阳花苑,1505316936.103769,距离8号线鞍山新村站426米,高区/25层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160814/bf510fd7-13ae-4c66-9f88-6856cba4e7ce.jpg_600x450.jpg,,杨浦,0,10,人气房源，闹中取静，精致户型，近地铁
2017.09.03,"
                                    ",55,春江花悦园,1505316936.113819,距离12号线杨高北路站749米,中区/12层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/c04210e6-82c1-4373-be02-1a669f6c04c7.jpg_600x450.jpg,,浦东,4000,6,春江花悦园，实地看房，温馨一室，高清实拍
2017.09.03,"
                                    ",46,泰山二村,1505316936.1239529,距离3号线中潭路站746米,中区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160627/b032ac3c-280c-4b67-8997-79caa12177ac.jpg_600x450.jpg,,普陀,4200,4,泰山二村，上门实拍，放心好房，看房方便
2017.09.02,"
                                    ",99,馨虹苑,1505316936.135991,距离12号线国际客运中心站402米,高区/18层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170902/847b0cd3-6e78-4e07-81db-77dc721b3e76.jpg_600x450.jpg,,虹口,9000,3,馨虹苑，看房有钥匙，地铁沿线，人气房源
2017.09.02,"
                                    ",83,大诚花苑,1505316936.148373,距离10号线五角场站536米,高区/6层,朝南北,3室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170902/bf72a0de-cc75-4cc3-8ff6-f8aeb4971740.jpg_600x450.jpg,,杨浦,8500,3,好房待租，看房方便，实地看房，光线非常好
2017.09.02,"
                                    ",54,海东公寓,1505316936.156502,距离7号线锦绣路站788米,高区/6层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170902/9b2fd43d-0cce-4d8c-878f-734196f3a285.jpg_600x450.jpg,,浦东,4200,5,海东公寓，小户型，看房有钥匙，链家房源
2017.09.02,"
                                    ",66,佳木斯路299号,1505316936.167089,距离8号线黄兴公园站448米,中区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170902/888a15cb-4ec7-4e88-9e64-7746faab734c.jpg_600x450.jpg,,杨浦,4300,6,佳木斯路299号，高清大图，人气房源，钥匙房
2017.09.02,"
                                    ",116,保利叶语（公寓）（二期）,1505316936.177363,距离7号线顾村公园站738米,高区/21层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170902/ed147a0d-5fe1-4e31-84df-8a3e9f97b920.jpg_600x450.jpg,,宝山,5000,3,闹中取静，实地看房，南北直通，附近有地铁
